date,symbol,open,high,low,close,volume,adjclose
2022-07-08,RKT,8.729999542236328,8.779999732971191,8.550000190734863,8.5600004196167,1940000,8.5600004196167
2022-07-11,RKT,8.420000076293945,8.78499984741211,8.369999885559082,8.59000015258789,3012400,8.59000015258789
2022-07-12,RKT,8.550000190734863,8.829999923706055,8.539999961853027,8.75,2534500,8.75
2022-07-13,RKT,8.59000015258789,8.850000381469727,8.350000381469727,8.819999694824219,2816800,8.819999694824219
2022-07-14,RKT,8.75,8.789999961853027,8.460000038146973,8.5,2720100,8.5
2022-07-15,RKT,8.520000457763672,9.074999809265137,8.520000457763672,8.989999771118164,3604700,8.989999771118164
2022-07-18,RKT,9.020000457763672,9.239999771118164,8.850000381469727,8.920000076293945,2585300,8.920000076293945
2022-07-19,RKT,8.970000267028809,9.300000190734863,8.970000267028809,9.300000190734863,2066900,9.300000190734863
2022-07-20,RKT,9.25,9.494999885559082,9.239999771118164,9.40999984741211,2199300,9.40999984741211
2022-07-21,RKT,9.550000190734863,9.729999542236328,9.430000305175781,9.640000343322754,2577200,9.640000343322754
2022-07-22,RKT,9.710000038146973,9.880000114440918,9.420000076293945,9.430000305175781,2980500,9.430000305175781
2022-07-25,RKT,9.600000381469727,9.649999618530273,9.317999839782715,9.5600004196167,2385800,9.5600004196167
2022-07-26,RKT,9.399999618530273,9.510000228881836,9.100000381469727,9.15999984741211,2759100,9.15999984741211
2022-07-27,RKT,9.279999732971191,9.539999961853027,9.180000305175781,9.470000267028809,2122400,9.470000267028809
2022-07-28,RKT,9.779999732971191,9.869999885559082,9.350000381469727,9.579999923706055,1796500,9.579999923706055
2022-07-29,RKT,9.600000381469727,9.640000343322754,9.369999885559082,9.520000457763672,1769200,9.520000457763672
2022-08-01,RKT,9.539999961853027,9.890000343322754,9.4399995803833,9.890000343322754,2539700,9.890000343322754
2022-08-02,RKT,9.75,10.005000114440918,9.720000267028809,9.949999809265137,3358200,9.949999809265137
2022-08-03,RKT,9.979999542236328,10.350000381469727,9.979999542236328,10.25,3766700,10.25
2022-08-04,RKT,10.359999656677246,10.505000114440918,10.104999542236328,10.289999961853027,4469100,10.289999961853027
2022-08-05,RKT,9.220000267028809,10.210000038146973,8.829999923706055,9.949999809265137,6859300,9.949999809265137
2022-08-08,RKT,9.5600004196167,9.989999771118164,9.119999885559082,9.420000076293945,5563900,9.420000076293945
2022-08-09,RKT,9.300000190734863,9.875,9.270000457763672,9.630000114440918,3080100,9.630000114440918
2022-08-10,RKT,9.859999656677246,10.380000114440918,9.805000305175781,10.380000114440918,3513500,10.380000114440918
2022-08-11,RKT,10.470000267028809,11.375,10.430000305175781,10.489999771118164,5230000,10.489999771118164
2022-08-12,RKT,10.5,10.835000038146973,10.420000076293945,10.800000190734863,2298300,10.800000190734863
2022-08-15,RKT,10.619999885559082,10.76099967956543,10.329999923706055,10.649999618530273,2645600,10.649999618530273
2022-08-16,RKT,10.729999542236328,11.3100004196167,10.5600004196167,11.220000267028809,4240500,11.220000267028809
2022-08-17,RKT,10.90999984741211,11.170000076293945,10.824999809265137,10.869999885559082,2531000,10.869999885559082
2022-08-18,RKT,10.970000267028809,10.970000267028809,10.27299976348877,10.449999809265137,2513800,10.449999809265137
2022-08-19,RKT,10.170000076293945,10.300000190734863,9.649999618530273,9.729999542236328,2298800,9.729999542236328
2022-08-22,RKT,9.579999923706055,9.649999618530273,9.1899995803833,9.270000457763672,2455400,9.270000457763672
2022-08-23,RKT,9.270000457763672,9.609999656677246,9.270000457763672,9.359999656677246,1525100,9.359999656677246
2022-08-24,RKT,9.369999885559082,9.399999618530273,9.085000038146973,9.109999656677246,1671700,9.109999656677246
2022-08-25,RKT,9.130000114440918,9.529999732971191,9.085000038146973,9.449999809265137,3782600,9.449999809265137
2022-08-26,RKT,9.380000114440918,9.5,8.399999618530273,8.4399995803833,3925200,8.4399995803833
2022-08-29,RKT,8.34000015258789,8.539999961853027,8.170000076293945,8.300000190734863,2685900,8.300000190734863
2022-08-30,RKT,8.300000190734863,8.359999656677246,7.929999828338623,8.010000228881836,3754400,8.010000228881836
2022-08-31,RKT,8.0,8.140000343322754,7.755000114440918,7.900000095367432,3394100,7.900000095367432
2022-09-01,RKT,7.96999979019165,8.114999771118164,7.492000102996826,7.619999885559082,2632800,7.619999885559082
2022-09-02,RKT,7.679999828338623,7.820000171661377,7.510000228881836,7.619999885559082,1552000,7.619999885559082
2022-09-06,RKT,7.429999828338623,7.513999938964844,7.159999847412109,7.269999980926514,3814800,7.269999980926514
2022-09-07,RKT,7.230000019073486,7.559999942779541,7.159999847412109,7.539999961853027,2701400,7.539999961853027
2022-09-08,RKT,7.610000133514404,7.78000020980835,7.429999828338623,7.679999828338623,1881300,7.679999828338623
2022-09-09,RKT,7.809999942779541,8.170000076293945,7.78000020980835,8.039999961853027,2813500,8.039999961853027
2022-09-12,RKT,8.140000343322754,8.149999618530273,7.849999904632568,8.09000015258789,2859800,8.09000015258789
2022-09-13,RKT,7.659999847412109,7.840000152587891,7.409999847412109,7.730000019073486,4160400,7.730000019073486
2022-09-14,RKT,7.690000057220459,7.880000114440918,7.449999809265137,7.53000020980835,2352200,7.53000020980835
2022-09-15,RKT,7.599999904632568,7.820000171661377,7.429999828338623,7.510000228881836,2764200,7.510000228881836
2022-09-16,RKT,7.340000152587891,7.619999885559082,7.190000057220459,7.599999904632568,7306900,7.599999904632568
2022-09-19,RKT,7.510000228881836,7.735000133514404,7.510000228881836,7.639999866485596,2705500,7.639999866485596
2022-09-20,RKT,7.489999771118164,7.559999942779541,7.300000190734863,7.360000133514404,2269200,7.360000133514404
2022-09-21,RKT,7.320000171661377,7.659999847412109,7.260000228881836,7.309999942779541,2682000,7.309999942779541
2022-09-22,RKT,7.46999979019165,7.510000228881836,7.050000190734863,7.130000114440918,2756000,7.130000114440918
2022-09-23,RKT,7.0,7.090000152587891,6.784999847412109,7.0,3283100,7.0
2022-09-26,RKT,6.989999771118164,7.320000171661377,6.699999809265137,6.71999979019165,3351700,6.71999979019165
2022-09-27,RKT,6.78000020980835,6.888999938964844,6.519999980926514,6.559999942779541,2859400,6.559999942779541
2022-09-28,RKT,6.599999904632568,6.764999866485596,6.53000020980835,6.710000038146973,2039600,6.710000038146973
2022-09-29,RKT,6.650000095367432,6.659999847412109,6.300000190734863,6.46999979019165,4000000,6.46999979019165
2022-09-30,RKT,6.360000133514404,6.449999809265137,6.230000019073486,6.320000171661377,3282400,6.320000171661377
2022-10-03,RKT,6.369999885559082,6.679999828338623,6.275000095367432,6.579999923706055,3498400,6.579999923706055
2022-10-04,RKT,6.760000228881836,7.179999828338623,6.760000228881836,7.179999828338623,4195800,7.179999828338623
2022-10-05,RKT,6.96999979019165,7.079999923706055,6.800000190734863,7.050000190734863,2755800,7.050000190734863
2022-10-06,RKT,7.039999961853027,7.309999942779541,6.889999866485596,6.989999771118164,5050300,6.989999771118164
2022-10-07,RKT,6.769999980926514,6.908999919891357,6.460000038146973,6.690000057220459,3962600,6.690000057220459
2022-10-10,RKT,6.730000019073486,6.829999923706055,6.590000152587891,6.739999771118164,2197300,6.739999771118164
2022-10-11,RKT,6.679999828338623,6.925000190734863,6.571000099182129,6.730000019073486,4046800,6.730000019073486
2022-10-12,RKT,6.739999771118164,6.789999961853027,6.460000038146973,6.730000019073486,2065500,6.730000019073486
2022-10-13,RKT,6.599999904632568,6.855000019073486,6.420000076293945,6.769999980926514,2593300,6.769999980926514
2022-10-14,RKT,6.78000020980835,7.03000020980835,6.639999866485596,6.670000076293945,3042500,6.670000076293945
2022-10-17,RKT,6.789999961853027,7.210000038146973,6.75,6.949999809265137,3807700,6.949999809265137
2022-10-18,RKT,7.110000133514404,7.269999980926514,6.864999771118164,6.949999809265137,3714800,6.949999809265137
2022-10-19,RKT,6.78000020980835,6.921000003814697,6.53000020980835,6.550000190734863,3136200,6.550000190734863
2022-10-20,RKT,6.639999866485596,6.730000019073486,6.260000228881836,6.28000020980835,3903400,6.28000020980835
2022-10-21,RKT,6.260000228881836,6.380000114440918,5.96999979019165,6.320000171661377,4492700,6.320000171661377
2022-10-24,RKT,6.440000057220459,6.440000057220459,6.190000057220459,6.360000133514404,3363800,6.360000133514404
2022-10-25,RKT,6.380000114440918,6.880000114440918,6.380000114440918,6.829999923706055,4001900,6.829999923706055
2022-10-26,RKT,6.789999961853027,7.03000020980835,6.389999866485596,6.400000095367432,4488300,6.400000095367432
2022-10-27,RKT,6.539999961853027,6.670000076293945,6.320000171661377,6.349999904632568,3472800,6.349999904632568
2022-10-28,RKT,6.28000020980835,6.809999942779541,6.28000020980835,6.710000038146973,5319700,6.710000038146973
2022-10-31,RKT,6.789999961853027,6.949999809265137,6.679999828338623,6.900000095367432,3059000,6.900000095367432
2022-11-01,RKT,7.099999904632568,7.179999828338623,6.829999923706055,6.909999847412109,4011100,6.909999847412109
2022-11-02,RKT,6.869999885559082,7.03000020980835,6.590000152587891,6.610000133514404,3144800,6.610000133514404
2022-11-03,RKT,6.519999980926514,6.570000171661377,6.289999961853027,6.510000228881836,6654800,6.510000228881836
2022-11-04,RKT,6.320000171661377,6.510000228881836,6.190000057220459,6.309999942779541,5126500,6.309999942779541
2022-11-07,RKT,6.369999885559082,6.454999923706055,6.110000133514404,6.360000133514404,3189300,6.360000133514404
2022-11-08,RKT,6.360000133514404,6.835000038146973,6.284999847412109,6.570000171661377,4031300,6.570000171661377
2022-11-09,RKT,6.460000038146973,6.599999904632568,6.364999771118164,6.510000228881836,3296000,6.510000228881836
2022-11-10,RKT,7.079999923706055,7.5,6.960000038146973,7.320000171661377,5740700,7.320000171661377
2022-11-11,RKT,7.199999809265137,8.161999702453613,7.159999847412109,8.130000114440918,5959700,8.130000114440918
2022-11-14,RKT,8.020000457763672,8.114999771118164,7.809999942779541,7.940000057220459,3564100,7.940000057220459
2022-11-15,RKT,8.170000076293945,8.59000015258789,8.170000076293945,8.380000114440918,3943800,8.380000114440918
2022-11-16,RKT,8.069999694824219,8.135000228881836,7.480000019073486,7.739999771118164,3775100,7.739999771118164
2022-11-17,RKT,7.5,7.570000171661377,7.360000133514404,7.559999942779541,2190200,7.559999942779541
2022-11-18,RKT,7.710000038146973,7.75,7.400000095367432,7.5,2369800,7.5
2022-11-21,RKT,7.5,7.514999866485596,7.389999866485596,7.409999847412109,1293000,7.409999847412109
2022-11-22,RKT,7.429999828338623,7.449999809265137,7.309999942779541,7.380000114440918,1873200,7.380000114440918
2022-11-23,RKT,7.380000114440918,7.75,7.320000171661377,7.75,2181100,7.75
2022-11-25,RKT,7.800000190734863,7.840000152587891,7.625,7.730000019073486,696800,7.730000019073486
2022-11-28,RKT,7.659999847412109,7.760000228881836,7.440000057220459,7.599999904632568,2328900,7.599999904632568
2022-11-29,RKT,7.599999904632568,7.900000095367432,7.599999904632568,7.829999923706055,1794600,7.829999923706055
2022-11-30,RKT,7.820000171661377,8.319999694824219,7.610000133514404,8.300000190734863,3778600,8.300000190734863
2022-12-01,RKT,8.359999656677246,8.649999618530273,8.15999984741211,8.539999961853027,3417200,8.539999961853027
2022-12-02,RKT,8.300000190734863,8.430000305175781,8.199999809265137,8.40999984741211,3276800,8.40999984741211
2022-12-05,RKT,8.529999732971191,8.899999618530273,8.199999809265137,8.25,3445000,8.25
2022-12-06,RKT,8.84000015258789,8.850000381469727,7.974999904632568,8.260000228881836,3531000,8.260000228881836
2022-12-07,RKT,8.239999771118164,8.489999771118164,8.069999694824219,8.3100004196167,2170800,8.3100004196167
2022-12-08,RKT,8.380000114440918,8.640000343322754,8.229999542236328,8.5,2167800,8.5
2022-12-09,RKT,8.40999984741211,8.574999809265137,8.260000228881836,8.270000457763672,1399300,8.270000457763672
2022-12-12,RKT,8.270000457763672,8.524999618530273,8.170000076293945,8.489999771118164,1866600,8.489999771118164
2022-12-13,RKT,8.819999694824219,9.244999885559082,8.430000305175781,8.470000267028809,5751400,8.470000267028809
2022-12-14,RKT,8.399999618530273,8.449999809265137,8.114999771118164,8.1899995803833,2821900,8.1899995803833
2022-12-15,RKT,8.100000381469727,8.15999984741211,7.929999828338623,8.0,3406600,8.0
2022-12-16,RKT,7.829999923706055,8.010000228881836,7.820000171661377,7.960000038146973,5042200,7.960000038146973
2022-12-19,RKT,7.960000038146973,8.015000343322754,7.820000171661377,7.880000114440918,2202100,7.880000114440918
2022-12-20,RKT,7.739999771118164,7.835000038146973,7.639999866485596,7.650000095367432,2400600,7.650000095367432
2022-12-21,RKT,7.75,7.78000020980835,7.460000038146973,7.539999961853027,3141700,7.539999961853027
2022-12-22,RKT,7.5,7.519999980926514,7.210000038146973,7.429999828338623,2242000,7.429999828338623
2022-12-23,RKT,7.400000095367432,7.480000019073486,7.235000133514404,7.289999961853027,1312700,7.289999961853027
2022-12-27,RKT,7.21999979019165,7.21999979019165,6.75,6.869999885559082,2503000,6.869999885559082
2022-12-28,RKT,6.849999904632568,6.900000095367432,6.630000114440918,6.639999866485596,2238600,6.639999866485596
2022-12-29,RKT,6.71999979019165,7.019999980926514,6.639999866485596,6.980000019073486,2722800,6.980000019073486
2022-12-30,RKT,6.820000171661377,7.010000228881836,6.760000228881836,7.0,2764500,7.0
2023-01-03,RKT,7.139999866485596,7.28000020980835,6.989999771118164,7.090000152587891,2407900,7.090000152587891
2023-01-04,RKT,7.239999771118164,7.5,7.21999979019165,7.440000057220459,2699500,7.440000057220459
2023-01-05,RKT,7.300000190734863,7.349999904632568,7.184999942779541,7.340000152587891,1941200,7.340000152587891
2023-01-06,RKT,7.349999904632568,7.510000228881836,7.159999847412109,7.46999979019165,1647700,7.46999979019165
2023-01-09,RKT,7.489999771118164,7.789999961853027,7.489999771118164,7.599999904632568,2006400,7.599999904632568
2023-01-10,RKT,7.590000152587891,7.869999885559082,7.489999771118164,7.809999942779541,1610300,7.809999942779541
2023-01-11,RKT,7.809999942779541,8.260000228881836,7.809999942779541,8.199999809265137,2476600,8.199999809265137
2023-01-12,RKT,8.25,8.579999923706055,7.860000133514404,8.569999694824219,4055000,8.569999694824219
2023-01-13,RKT,8.449999809265137,8.550000190734863,8.130000114440918,8.25,3289300,8.25
2023-01-17,RKT,8.1899995803833,8.350000381469727,8.09000015258789,8.34000015258789,2102000,8.34000015258789
2023-01-18,RKT,8.4399995803833,8.795000076293945,8.430000305175781,8.550000190734863,6091800,8.550000190734863
2023-01-19,RKT,8.390000343322754,8.600000381469727,8.270000457763672,8.569999694824219,1902300,8.569999694824219
2023-01-20,RKT,8.720000267028809,8.90999984741211,8.630000114440918,8.8100004196167,2911000,8.8100004196167
2023-01-23,RKT,8.800000190734863,9.289999961853027,8.789999961853027,9.140000343322754,4241400,9.140000343322754
2023-01-24,RKT,9.029999732971191,9.220000267028809,8.90999984741211,8.9399995803833,2247600,8.9399995803833
2023-01-25,RKT,8.75,9.0649995803833,8.6899995803833,8.979999542236328,1547000,8.979999542236328
2023-01-26,RKT,9.100000381469727,9.399999618530273,9.005000114440918,9.170000076293945,2024100,9.170000076293945
2023-01-27,RKT,9.100000381469727,9.760000228881836,9.100000381469727,9.359999656677246,4917300,9.359999656677246
2023-01-30,RKT,9.229999542236328,9.520000457763672,9.135000228881836,9.270000457763672,2516100,9.270000457763672
2023-01-31,RKT,9.300000190734863,9.579999923706055,9.210000038146973,9.40999984741211,1861300,9.40999984741211
2023-02-01,RKT,9.420000076293945,9.819000244140625,9.260000228881836,9.729999542236328,5088000,9.729999542236328
2023-02-02,RKT,9.960000038146973,11.109999656677246,9.890000343322754,10.779999732971191,13430300,10.779999732971191
2023-02-03,RKT,10.399999618530273,10.869999885559082,10.140000343322754,10.289999961853027,5362500,10.289999961853027
2023-02-06,RKT,10.09000015258789,10.09000015258789,9.414999961853027,9.6899995803833,5442900,9.6899995803833
2023-02-07,RKT,9.600000381469727,9.835000038146973,9.420000076293945,9.619999885559082,2838100,9.619999885559082
2023-02-08,RKT,9.510000228881836,9.649999618530273,9.420000076293945,9.4399995803833,1675600,9.4399995803833
2023-02-09,RKT,9.569999694824219,9.581000328063965,9.012999534606934,9.09000015258789,3010100,9.09000015258789
2023-02-10,RKT,9.0,9.095000267028809,8.75,8.8100004196167,4698300,8.8100004196167
2023-02-13,RKT,8.75,8.90999984741211,8.635000228881836,8.869999885559082,3212700,8.869999885559082
2023-02-14,RKT,8.739999771118164,8.9399995803833,8.40999984741211,8.850000381469727,2865800,8.850000381469727
2023-02-15,RKT,8.899999618530273,9.260000228881836,8.835000038146973,9.149999618530273,3684700,9.149999618530273
2023-02-16,RKT,8.949999809265137,9.26099967956543,8.848999977111816,9.020000457763672,2206100,9.020000457763672
2023-02-17,RKT,8.90999984741211,8.944999694824219,8.510000228881836,8.699999809265137,3502300,8.699999809265137
2023-02-21,RKT,8.5,8.59000015258789,8.244999885559082,8.329999923706055,3015900,8.329999923706055
2023-02-22,RKT,8.3100004196167,8.460000038146973,8.055000305175781,8.09000015258789,2693600,8.09000015258789
2023-02-23,RKT,8.1899995803833,8.194999694824219,7.900000095367432,8.0600004196167,1848800,8.0600004196167
2023-02-24,RKT,7.880000114440918,7.940000057220459,7.802999973297119,7.869999885559082,2080000,7.869999885559082
2023-02-27,RKT,7.929999828338623,8.0,7.829999923706055,7.880000114440918,2514400,7.880000114440918
2023-02-28,RKT,7.889999866485596,8.038000106811523,7.820000171661377,7.860000133514404,3799600,7.860000133514404
2023-03-01,RKT,8.1899995803833,8.25,7.71999979019165,8.029999732971191,3668900,8.029999732971191
2023-03-02,RKT,7.889999866485596,8.100000381469727,7.760000228881836,8.09000015258789,2707400,8.09000015258789
2023-03-03,RKT,8.180000305175781,8.699999809265137,8.09000015258789,8.640000343322754,3089600,8.640000343322754
2023-03-06,RKT,8.739999771118164,9.010000228881836,8.60200023651123,8.6899995803833,2918200,8.6899995803833
2023-03-07,RKT,8.699999809265137,8.84000015258789,8.109999656677246,8.229999542236328,3655400,8.229999542236328
2023-03-08,RKT,8.324999809265137,8.510000228881836,8.0600004196167,8.4399995803833,2370000,8.4399995803833
2023-03-09,RKT,8.399999618530273,8.640000343322754,8.260000228881836,8.289999961853027,2471000,8.289999961853027
2023-03-10,RKT,8.229999542236328,8.3100004196167,7.810999870300293,8.0600004196167,3702300,8.0600004196167
2023-03-13,RKT,7.860000133514404,8.800000190734863,7.811999797821045,8.65999984741211,6540400,8.65999984741211
2023-03-14,RKT,8.8100004196167,9.140000343322754,8.359999656677246,8.460000038146973,4081800,8.460000038146973
2023-03-15,RKT,8.40999984741211,8.579999923706055,8.1899995803833,8.529999732971191,4346700,8.529999732971191
2023-03-16,RKT,8.489999771118164,8.84000015258789,8.354999542236328,8.710000038146973,2817500,8.710000038146973
2023-03-17,RKT,8.6899995803833,8.6899995803833,8.34000015258789,8.65999984741211,2323800,8.65999984741211
2023-03-20,RKT,8.5600004196167,8.715999603271484,8.25,8.390000343322754,3636000,8.390000343322754
2023-03-21,RKT,8.529999732971191,8.664999961853027,8.4399995803833,8.550000190734863,1815500,8.550000190734863
2023-03-22,RKT,8.479999542236328,8.779999732971191,8.34000015258789,8.359999656677246,2282000,8.359999656677246
2023-03-23,RKT,8.430000305175781,8.53499984741211,8.220000267028809,8.319999694824219,2368800,8.319999694824219
2023-03-24,RKT,8.220000267028809,8.869999885559082,8.149999618530273,8.859999656677246,3601800,8.859999656677246
2023-03-27,RKT,8.899999618530273,9.0,8.670000076293945,8.8100004196167,1995600,8.8100004196167
2023-03-28,RKT,8.829999923706055,8.880000114440918,8.579999923706055,8.65999984741211,1870100,8.65999984741211
2023-03-29,RKT,8.739999771118164,8.970000267028809,8.729999542236328,8.920000076293945,2415800,8.920000076293945
2023-03-30,RKT,9.0,9.029999732971191,8.585000038146973,8.789999961853027,1493900,8.789999961853027
2023-03-31,RKT,8.75,9.0600004196167,8.71500015258789,9.0600004196167,1916200,9.0600004196167
2023-04-03,RKT,9.0,9.140000343322754,8.949999809265137,9.119999885559082,1581600,9.119999885559082
2023-04-04,RKT,9.180000305175781,9.319999694824219,8.899999618530273,9.25,2572500,9.25
2023-04-05,RKT,9.220000267028809,9.420000076293945,9.100000381469727,9.380000114440918,3583300,9.380000114440918
2023-04-06,RKT,9.3100004196167,9.430000305175781,9.130000114440918,9.229999542236328,1625900,9.229999542236328
2023-04-10,RKT,9.130000114440918,9.529999732971191,9.050000190734863,9.489999771118164,1587600,9.489999771118164
2023-04-11,RKT,9.529999732971191,9.9399995803833,9.489999771118164,9.920000076293945,1576100,9.920000076293945
2023-04-12,RKT,9.989999771118164,10.0,9.489999771118164,9.510000228881836,2861600,9.510000228881836
2023-04-13,RKT,9.539999961853027,9.694999694824219,9.260000228881836,9.300000190734863,2063500,9.300000190734863
2023-04-14,RKT,9.289999961853027,9.395000457763672,9.039999961853027,9.149999618530273,2257000,9.149999618530273
2023-04-17,RKT,9.0600004196167,9.225000381469727,9.043000221252441,9.170000076293945,1663700,9.170000076293945
2023-04-18,RKT,9.09000015258789,9.1850004196167,8.9399995803833,8.979999542236328,1440600,8.979999542236328
2023-04-19,RKT,8.829999923706055,9.114999771118164,8.720000267028809,9.050000190734863,1428000,9.050000190734863
2023-04-20,RKT,8.90999984741211,9.050000190734863,8.829999923706055,8.850000381469727,1347300,8.850000381469727
2023-04-21,RKT,8.800000190734863,8.970000267028809,8.71500015258789,8.819999694824219,1896100,8.819999694824219
2023-04-24,RKT,8.789999961853027,8.850000381469727,8.571000099182129,8.84000015258789,1579100,8.84000015258789
2023-04-25,RKT,8.760000228881836,8.8100004196167,8.614999771118164,8.65999984741211,1705700,8.65999984741211
2023-04-26,RKT,8.680000305175781,8.699999809265137,8.510000228881836,8.529999732971191,1452800,8.529999732971191
2023-04-27,RKT,8.569999694824219,8.84000015258789,8.550000190734863,8.760000228881836,1831700,8.760000228881836
2023-04-28,RKT,8.739999771118164,8.984999656677246,8.670000076293945,8.90999984741211,1842000,8.90999984741211
2023-05-01,RKT,8.8100004196167,8.9399995803833,8.560999870300293,8.6899995803833,1479600,8.6899995803833
2023-05-02,RKT,8.600000381469727,8.654999732971191,8.255000114440918,8.529999732971191,2794000,8.529999732971191
2023-05-03,RKT,8.510000228881836,8.829999923706055,8.510000228881836,8.640000343322754,2446300,8.640000343322754
2023-05-04,RKT,8.510000228881836,8.71500015258789,8.430000305175781,8.699999809265137,2623500,8.699999809265137
2023-05-05,RKT,8.880000114440918,9.140000343322754,8.3100004196167,8.449999809265137,3223900,8.449999809265137
2023-05-08,RKT,8.420000076293945,8.46500015258789,8.279999732971191,8.420000076293945,1681000,8.420000076293945
2023-05-09,RKT,8.279999732971191,8.371000289916992,8.239999771118164,8.270000457763672,1640500,8.270000457763672
2023-05-10,RKT,8.3100004196167,8.420000076293945,7.980000019073486,8.079999923706055,2117500,8.079999923706055
2023-05-11,RKT,8.079999923706055,8.1899995803833,7.985000133514404,8.180000305175781,1665200,8.180000305175781
2023-05-12,RKT,8.170000076293945,8.369999885559082,8.0600004196167,8.119999885559082,1679100,8.119999885559082
2023-05-15,RKT,8.0600004196167,8.220000267028809,8.050000190734863,8.220000267028809,1273100,8.220000267028809
2023-05-16,RKT,8.180000305175781,8.210000038146973,7.869999885559082,7.960000038146973,1850400,7.960000038146973
2023-05-17,RKT,8.050000190734863,8.170000076293945,7.829999923706055,8.15999984741211,1651100,8.15999984741211
2023-05-18,RKT,8.180000305175781,8.270000457763672,7.994999885559082,8.239999771118164,1771400,8.239999771118164
2023-05-19,RKT,8.289999961853027,8.329999923706055,8.119999885559082,8.15999984741211,1326800,8.15999984741211
2023-05-22,RKT,8.140000343322754,8.329999923706055,8.0,8.289999961853027,1734000,8.289999961853027
2023-05-23,RKT,8.270000457763672,8.4399995803833,7.989999771118164,8.0,2393400,8.0
2023-05-24,RKT,7.949999809265137,7.980000019073486,7.664999961853027,7.840000152587891,2043400,7.840000152587891
2023-05-25,RKT,7.940000057220459,7.980000019073486,7.559999942779541,7.659999847412109,2876400,7.659999847412109
2023-05-26,RKT,7.630000114440918,7.789999961853027,7.5,7.789999961853027,1202000,7.789999961853027
2023-05-30,RKT,7.849999904632568,8.220000267028809,7.835000038146973,8.130000114440918,1831900,8.130000114440918
2023-05-31,RKT,8.100000381469727,8.220000267028809,7.914999961853027,8.020000457763672,1917100,8.020000457763672
2023-06-01,RKT,7.989999771118164,8.229999542236328,7.989999771118164,8.069999694824219,1555500,8.069999694824219
2023-06-02,RKT,8.180000305175781,8.3100004196167,8.180000305175781,8.279999732971191,1257100,8.279999732971191
2023-06-05,RKT,8.279999732971191,8.40999984741211,8.220000267028809,8.3100004196167,1055900,8.3100004196167
2023-06-06,RKT,8.289999961853027,8.640000343322754,8.244000434875488,8.619999885559082,1444100,8.619999885559082
2023-06-07,RKT,8.6899995803833,8.770000457763672,8.479999542236328,8.5600004196167,1566800,8.5600004196167
