date,symbol,open,high,low,close,volume,adjclose,dividends
2022-07-20,AAPL,151.1199951171875,153.72000122070312,150.3699951171875,153.0399932861328,64823400,152.13157653808594,0.0
2022-07-21,AAPL,154.5,155.57000732421875,151.94000244140625,155.35000610351562,65086600,154.42788696289062,0.0
2022-07-22,AAPL,155.38999938964844,156.27999877929688,153.41000366210938,154.08999633789062,66675400,153.1753692626953,0.0
2022-07-25,AAPL,154.00999450683594,155.0399932861328,152.27999877929688,152.9499969482422,53623900,152.04212951660156,0.0
2022-07-26,AAPL,152.25999450683594,153.08999633789062,150.8000030517578,151.60000610351562,55138700,150.70016479492188,0.0
2022-07-27,AAPL,152.5800018310547,157.3300018310547,152.16000366210938,156.7899932861328,78620700,155.85931396484375,0.0
2022-07-28,AAPL,156.97999572753906,157.63999938964844,154.41000366210938,157.35000610351562,81378700,156.41600036621094,0.0
2022-07-29,AAPL,161.24000549316406,163.6300048828125,159.5,162.50999450683594,101786900,161.54537963867188,0.0
2022-08-01,AAPL,161.00999450683594,163.58999633789062,160.88999938964844,161.50999450683594,67829400,160.5513153076172,0.0
2022-08-02,AAPL,160.10000610351562,162.41000366210938,159.6300048828125,160.00999450683594,59907000,159.06019592285156,0.0
2022-08-03,AAPL,160.83999633789062,166.58999633789062,160.75,166.1300048828125,82507500,165.14389038085938,0.0
2022-08-04,AAPL,166.00999450683594,167.19000244140625,164.42999267578125,165.80999755859375,55474100,164.82579040527344,0.0
2022-08-05,AAPL,163.2100067138672,165.85000610351562,163.0,165.35000610351562,56697000,164.5968475341797,0.23
2022-08-08,AAPL,166.3699951171875,167.80999755859375,164.1999969482422,164.8699951171875,60276900,164.1190185546875,0.0
2022-08-09,AAPL,164.02000427246094,165.82000732421875,163.25,164.9199981689453,63135500,164.16879272460938,0.0
2022-08-10,AAPL,167.67999267578125,169.33999633789062,166.89999389648438,169.24000549316406,70170500,168.4691162109375,0.0
2022-08-11,AAPL,170.05999755859375,170.99000549316406,168.19000244140625,168.49000549316406,57149200,167.7225341796875,0.0
2022-08-12,AAPL,169.82000732421875,172.1699981689453,169.39999389648438,172.10000610351562,68039400,171.3160858154297,0.0
2022-08-15,AAPL,171.52000427246094,173.38999938964844,171.35000610351562,173.19000244140625,54091700,172.401123046875,0.0
2022-08-16,AAPL,172.77999877929688,173.7100067138672,171.66000366210938,173.02999877929688,56377100,172.2418670654297,0.0
2022-08-17,AAPL,172.77000427246094,176.14999389648438,172.57000732421875,174.5500030517578,79542000,173.7549285888672,0.0
2022-08-18,AAPL,173.75,174.89999389648438,173.1199951171875,174.14999389648438,62290100,173.3567352294922,0.0
2022-08-19,AAPL,173.02999877929688,173.74000549316406,171.30999755859375,171.52000427246094,70346300,170.7387237548828,0.0
2022-08-22,AAPL,169.69000244140625,169.86000061035156,167.13999938964844,167.57000732421875,69026800,166.80673217773438,0.0
2022-08-23,AAPL,167.0800018310547,168.7100067138672,166.64999389648438,167.22999572753906,54147100,166.46826171875,0.0
2022-08-24,AAPL,167.32000732421875,168.11000061035156,166.25,167.52999877929688,53841500,166.76690673828125,0.0
2022-08-25,AAPL,168.77999877929688,170.13999938964844,168.35000610351562,170.02999877929688,51218200,169.25550842285156,0.0
2022-08-26,AAPL,170.57000732421875,171.0500030517578,163.55999755859375,163.6199951171875,78961000,162.8747100830078,0.0
2022-08-29,AAPL,161.14999389648438,162.89999389648438,159.82000732421875,161.3800048828125,73314000,160.64491271972656,0.0
2022-08-30,AAPL,162.1300048828125,162.55999755859375,157.72000122070312,158.91000366210938,77906200,158.18617248535156,0.0
2022-08-31,AAPL,160.30999755859375,160.5800018310547,157.13999938964844,157.22000122070312,87991100,156.50387573242188,0.0
2022-09-01,AAPL,156.63999938964844,158.4199981689453,154.6699981689453,157.9600067138672,74229900,157.24050903320312,0.0
2022-09-02,AAPL,159.75,160.36000061035156,154.97000122070312,155.80999755859375,76957800,155.10028076171875,0.0
2022-09-06,AAPL,156.47000122070312,157.08999633789062,153.69000244140625,154.52999877929688,73714800,153.8261260986328,0.0
2022-09-07,AAPL,154.82000732421875,156.6699981689453,153.61000061035156,155.9600067138672,87449600,155.24960327148438,0.0
2022-09-08,AAPL,154.63999938964844,156.36000061035156,152.67999267578125,154.4600067138672,84923800,153.75643920898438,0.0
2022-09-09,AAPL,155.47000122070312,157.82000732421875,154.75,157.3699951171875,68028800,156.65316772460938,0.0
2022-09-12,AAPL,159.58999633789062,164.25999450683594,159.3000030517578,163.42999267578125,104956000,162.68557739257812,0.0
2022-09-13,AAPL,159.89999389648438,160.5399932861328,153.3699951171875,153.83999633789062,122656600,153.13925170898438,0.0
2022-09-14,AAPL,154.7899932861328,157.10000610351562,153.61000061035156,155.30999755859375,87965400,154.60255432128906,0.0
2022-09-15,AAPL,154.64999389648438,155.24000549316406,151.3800048828125,152.3699951171875,90481100,151.67596435546875,0.0
2022-09-16,AAPL,151.2100067138672,151.35000610351562,148.3699951171875,150.6999969482422,162278800,150.01356506347656,0.0
2022-09-19,AAPL,149.30999755859375,154.55999755859375,149.10000610351562,154.47999572753906,81474200,153.77633666992188,0.0
2022-09-20,AAPL,153.39999389648438,158.0800018310547,153.0800018310547,156.89999389648438,107689800,156.18531799316406,0.0
2022-09-21,AAPL,157.33999633789062,158.74000549316406,153.60000610351562,153.72000122070312,101696800,153.01980590820312,0.0
2022-09-22,AAPL,152.3800048828125,154.47000122070312,150.91000366210938,152.74000549316406,86652500,152.04428100585938,0.0
2022-09-23,AAPL,151.19000244140625,151.47000122070312,148.55999755859375,150.42999267578125,96029900,149.74478149414062,0.0
2022-09-26,AAPL,149.66000366210938,153.77000427246094,149.63999938964844,150.77000427246094,93339400,150.08326721191406,0.0
2022-09-27,AAPL,152.74000549316406,154.72000122070312,149.9499969482422,151.75999450683594,84442700,151.06874084472656,0.0
2022-09-28,AAPL,147.63999938964844,150.63999938964844,144.83999633789062,149.83999633789062,146691400,149.157470703125,0.0
2022-09-29,AAPL,146.10000610351562,146.72000122070312,140.67999267578125,142.47999572753906,128138200,141.8310089111328,0.0
2022-09-30,AAPL,141.27999877929688,143.10000610351562,138.0,138.1999969482422,124925300,137.57049560546875,0.0
2022-10-03,AAPL,138.2100067138672,143.07000732421875,137.69000244140625,142.4499969482422,114311700,141.8011474609375,0.0
2022-10-04,AAPL,145.02999877929688,146.22000122070312,144.25999450683594,146.10000610351562,87830100,145.4345245361328,0.0
2022-10-05,AAPL,144.07000732421875,147.3800048828125,143.00999450683594,146.39999389648438,79471000,145.733154296875,0.0
2022-10-06,AAPL,145.80999755859375,147.5399932861328,145.22000122070312,145.42999267578125,68402200,144.76756286621094,0.0
2022-10-07,AAPL,142.5399932861328,143.10000610351562,139.4499969482422,140.08999633789062,85925600,139.45188903808594,0.0
2022-10-10,AAPL,140.4199981689453,141.88999938964844,138.57000732421875,140.4199981689453,74899000,139.7803955078125,0.0
2022-10-11,AAPL,139.89999389648438,141.35000610351562,138.22000122070312,138.97999572753906,77033700,138.34693908691406,0.0
2022-10-12,AAPL,139.1300048828125,140.36000061035156,138.16000366210938,138.33999633789062,70433700,137.70985412597656,0.0
2022-10-13,AAPL,134.99000549316406,143.58999633789062,134.3699951171875,142.99000549316406,113224000,142.3386993408203,0.0
2022-10-14,AAPL,144.30999755859375,144.52000427246094,138.19000244140625,138.3800048828125,88598000,137.7496795654297,0.0
2022-10-17,AAPL,141.07000732421875,142.89999389648438,140.27000427246094,142.41000366210938,85250900,141.76132202148438,0.0
2022-10-18,AAPL,145.49000549316406,146.6999969482422,140.61000061035156,143.75,99136600,143.09521484375,0.0
2022-10-19,AAPL,141.69000244140625,144.9499969482422,141.5,143.86000061035156,61758300,143.2047119140625,0.0
2022-10-20,AAPL,143.02000427246094,145.88999938964844,142.64999389648438,143.38999938964844,64522000,142.7368621826172,0.0
2022-10-21,AAPL,142.8699951171875,147.85000610351562,142.64999389648438,147.27000427246094,86548600,146.59918212890625,0.0
2022-10-24,AAPL,147.19000244140625,150.22999572753906,146.0,149.4499969482422,75981900,148.76925659179688,0.0
2022-10-25,AAPL,150.08999633789062,152.49000549316406,149.36000061035156,152.33999633789062,74732300,151.64610290527344,0.0
2022-10-26,AAPL,150.9600067138672,151.99000549316406,148.0399932861328,149.35000610351562,88194300,148.66970825195312,0.0
2022-10-27,AAPL,148.07000732421875,149.0500030517578,144.1300048828125,144.8000030517578,109180200,144.14044189453125,0.0
2022-10-28,AAPL,148.1999969482422,157.5,147.82000732421875,155.74000549316406,164762400,155.03060913085938,0.0
2022-10-31,AAPL,153.16000366210938,154.24000549316406,151.9199981689453,153.33999633789062,97943200,152.64154052734375,0.0
2022-11-01,AAPL,155.0800018310547,155.4499969482422,149.1300048828125,150.64999389648438,80379300,149.9637908935547,0.0
2022-11-02,AAPL,148.9499969482422,152.1699981689453,145.0,145.02999877929688,93604600,144.369384765625,0.0
2022-11-03,AAPL,142.05999755859375,142.8000030517578,138.75,138.8800048828125,97918500,138.2473907470703,0.0
2022-11-04,AAPL,142.08999633789062,142.6699981689453,134.3800048828125,138.3800048828125,140814800,137.97817993164062,0.23
2022-11-07,AAPL,137.11000061035156,139.14999389648438,135.6699981689453,138.9199981689453,83374600,138.51661682128906,0.0
2022-11-08,AAPL,140.41000366210938,141.42999267578125,137.49000549316406,139.5,89908500,139.09494018554688,0.0
2022-11-09,AAPL,138.5,138.5500030517578,134.58999633789062,134.8699951171875,74917800,134.47837829589844,0.0
2022-11-10,AAPL,141.24000549316406,146.8699951171875,139.5,146.8699951171875,118854000,146.4435272216797,0.0
2022-11-11,AAPL,145.82000732421875,150.00999450683594,144.3699951171875,149.6999969482422,93979700,149.2653045654297,0.0
2022-11-14,AAPL,148.97000122070312,150.27999877929688,147.42999267578125,148.27999877929688,73374100,147.8494415283203,0.0
2022-11-15,AAPL,152.22000122070312,153.58999633789062,148.55999755859375,150.0399932861328,89868300,149.6043243408203,0.0
2022-11-16,AAPL,149.1300048828125,149.8699951171875,147.2899932861328,148.7899932861328,64218300,148.3579559326172,0.0
2022-11-17,AAPL,146.42999267578125,151.47999572753906,146.14999389648438,150.72000122070312,80389400,150.28236389160156,0.0
2022-11-18,AAPL,152.30999755859375,152.6999969482422,149.97000122070312,151.2899932861328,74829600,150.8507080078125,0.0
2022-11-21,AAPL,150.16000366210938,150.3699951171875,147.72000122070312,148.00999450683594,58724100,147.58021545410156,0.0
2022-11-22,AAPL,148.1300048828125,150.4199981689453,146.92999267578125,150.17999267578125,51804100,149.74391174316406,0.0
2022-11-23,AAPL,149.4499969482422,151.8300018310547,149.33999633789062,151.07000732421875,58301400,150.63134765625,0.0
2022-11-25,AAPL,148.30999755859375,148.8800048828125,147.1199951171875,148.11000061035156,35195900,147.679931640625,0.0
2022-11-28,AAPL,145.13999938964844,146.63999938964844,143.3800048828125,144.22000122070312,69246000,143.80123901367188,0.0
2022-11-29,AAPL,144.2899932861328,144.80999755859375,140.35000610351562,141.1699981689453,83763800,140.7600860595703,0.0
2022-11-30,AAPL,141.39999389648438,148.72000122070312,140.5500030517578,148.02999877929688,111380900,147.60015869140625,0.0
2022-12-01,AAPL,148.2100067138672,149.1300048828125,146.61000061035156,148.30999755859375,71250400,147.8793487548828,0.0
2022-12-02,AAPL,145.9600067138672,148.0,145.64999389648438,147.80999755859375,65447400,147.38079833984375,0.0
2022-12-05,AAPL,147.77000427246094,150.9199981689453,145.77000427246094,146.6300048828125,68826400,146.20423889160156,0.0
2022-12-06,AAPL,147.07000732421875,147.3000030517578,141.9199981689453,142.91000366210938,64727200,142.4950408935547,0.0
2022-12-07,AAPL,142.19000244140625,143.3699951171875,140.0,140.94000244140625,69721100,140.53076171875,0.0
2022-12-08,AAPL,142.36000061035156,143.52000427246094,141.10000610351562,142.64999389648438,62128300,142.2357940673828,0.0
2022-12-09,AAPL,142.33999633789062,145.57000732421875,140.89999389648438,142.16000366210938,76097000,141.74722290039062,0.0
2022-12-12,AAPL,142.6999969482422,144.5,141.05999755859375,144.49000549316406,70462700,144.07044982910156,0.0
2022-12-13,AAPL,149.5,149.97000122070312,144.24000549316406,145.47000122070312,93886200,145.047607421875,0.0
2022-12-14,AAPL,145.35000610351562,146.66000366210938,141.16000366210938,143.2100067138672,82291200,142.79417419433594,0.0
2022-12-15,AAPL,141.11000061035156,141.8000030517578,136.02999877929688,136.5,98931900,136.1036376953125,0.0
2022-12-16,AAPL,136.69000244140625,137.64999389648438,133.72999572753906,134.50999450683594,160156900,134.11941528320312,0.0
2022-12-19,AAPL,135.11000061035156,135.1999969482422,131.32000732421875,132.3699951171875,79592600,131.9856414794922,0.0
2022-12-20,AAPL,131.38999938964844,133.25,129.88999938964844,132.3000030517578,77432800,131.9158477783203,0.0
2022-12-21,AAPL,132.97999572753906,136.80999755859375,132.75,135.4499969482422,85928000,135.0566864013672,0.0
2022-12-22,AAPL,134.35000610351562,134.55999755859375,130.3000030517578,132.22999572753906,77852100,131.84603881835938,0.0
2022-12-23,AAPL,130.9199981689453,132.4199981689453,129.63999938964844,131.86000061035156,63814900,131.4771270751953,0.0
2022-12-27,AAPL,131.3800048828125,131.41000366210938,128.72000122070312,130.02999877929688,69007800,129.65243530273438,0.0
2022-12-28,AAPL,129.6699981689453,131.02999877929688,125.87000274658203,126.04000091552734,85438400,125.67402648925781,0.0
2022-12-29,AAPL,127.98999786376953,130.47999572753906,127.7300033569336,129.61000061035156,75703700,129.23365783691406,0.0
2022-12-30,AAPL,128.41000366210938,129.9499969482422,127.43000030517578,129.92999267578125,77034200,129.55271911621094,0.0
2023-01-03,AAPL,130.27999877929688,130.89999389648438,124.16999816894531,125.06999969482422,112117500,124.70683288574219,0.0
2023-01-04,AAPL,126.88999938964844,128.66000366210938,125.08000183105469,126.36000061035156,89113600,125.99309539794922,0.0
2023-01-05,AAPL,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,80962700,124.65697479248047,0.0
2023-01-06,AAPL,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,87754700,129.24362182617188,0.0
2023-01-09,AAPL,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,70790800,129.77207946777344,0.0
2023-01-10,AAPL,130.25999450683594,131.25999450683594,128.1199951171875,130.72999572753906,63896200,130.35040283203125,0.0
2023-01-11,AAPL,131.25,133.50999450683594,130.4600067138672,133.49000549316406,69458900,133.10238647460938,0.0
2023-01-12,AAPL,133.8800048828125,134.25999450683594,131.44000244140625,133.41000366210938,71379600,133.0226287841797,0.0
2023-01-13,AAPL,132.02999877929688,134.9199981689453,131.66000366210938,134.75999450683594,57809700,134.3686981201172,0.0
2023-01-17,AAPL,134.8300018310547,137.2899932861328,134.1300048828125,135.94000244140625,63646600,135.54527282714844,0.0
2023-01-18,AAPL,136.82000732421875,138.61000061035156,135.02999877929688,135.2100067138672,69672800,134.81739807128906,0.0
2023-01-19,AAPL,134.0800018310547,136.25,133.77000427246094,135.27000427246094,58280400,134.87722778320312,0.0
2023-01-20,AAPL,135.27999877929688,138.02000427246094,134.22000122070312,137.8699951171875,80223600,137.46966552734375,0.0
2023-01-23,AAPL,138.1199951171875,143.32000732421875,137.89999389648438,141.11000061035156,81760300,140.7002716064453,0.0
2023-01-24,AAPL,140.30999755859375,143.16000366210938,140.3000030517578,142.52999877929688,66435100,142.1161346435547,0.0
2023-01-25,AAPL,140.88999938964844,142.42999267578125,138.80999755859375,141.86000061035156,65799300,141.44808959960938,0.0
2023-01-26,AAPL,143.1699981689453,144.25,141.89999389648438,143.9600067138672,54105100,143.5419921875,0.0
2023-01-27,AAPL,143.16000366210938,147.22999572753906,143.0800018310547,145.92999267578125,70555800,145.50625610351562,0.0
2023-01-30,AAPL,144.9600067138672,145.5500030517578,142.85000610351562,143.0,64015300,142.58477783203125,0.0
2023-01-31,AAPL,142.6999969482422,144.33999633789062,142.27999877929688,144.2899932861328,65874500,143.8710174560547,0.0
2023-02-01,AAPL,143.97000122070312,146.61000061035156,141.32000732421875,145.42999267578125,77663600,145.00770568847656,0.0
2023-02-02,AAPL,148.89999389648438,151.17999267578125,148.1699981689453,150.82000732421875,118339000,150.382080078125,0.0
2023-02-03,AAPL,148.02999877929688,157.3800048828125,147.8300018310547,154.5,154357300,154.05137634277344,0.0
2023-02-06,AAPL,152.57000732421875,153.10000610351562,150.77999877929688,151.72999572753906,69858300,151.2894287109375,0.0
2023-02-07,AAPL,150.63999938964844,155.22999572753906,150.63999938964844,154.64999389648438,83322600,154.20094299316406,0.0
2023-02-08,AAPL,153.8800048828125,154.5800018310547,151.1699981689453,151.9199981689453,64120100,151.4788818359375,0.0
2023-02-09,AAPL,153.77999877929688,154.3300018310547,150.4199981689453,150.8699951171875,56007100,150.4319305419922,0.0
2023-02-10,AAPL,149.4600067138672,151.33999633789062,149.22000122070312,151.00999450683594,57450700,150.80140686035156,0.23
2023-02-13,AAPL,150.9499969482422,154.25999450683594,150.9199981689453,153.85000610351562,62199000,153.6374969482422,0.0
2023-02-14,AAPL,152.1199951171875,153.77000427246094,150.86000061035156,153.1999969482422,61707600,152.98838806152344,0.0
2023-02-15,AAPL,153.11000061035156,155.5,152.8800048828125,155.3300018310547,65573800,155.11544799804688,0.0
2023-02-16,AAPL,153.50999450683594,156.3300018310547,153.35000610351562,153.7100067138672,68167900,153.49769592285156,0.0
2023-02-17,AAPL,152.35000610351562,153.0,150.85000610351562,152.5500030517578,59144100,152.33929443359375,0.0
2023-02-21,AAPL,150.1999969482422,151.3000030517578,148.41000366210938,148.47999572753906,58867200,148.27490234375,0.0
2023-02-22,AAPL,148.8699951171875,149.9499969482422,147.16000366210938,148.91000366210938,51011300,148.70431518554688,0.0
2023-02-23,AAPL,150.08999633789062,150.33999633789062,147.24000549316406,149.39999389648438,48394200,149.19363403320312,0.0
2023-02-24,AAPL,147.11000061035156,147.19000244140625,145.72000122070312,146.7100067138672,55469600,146.50735473632812,0.0
2023-02-27,AAPL,147.7100067138672,149.1699981689453,147.4499969482422,147.9199981689453,44998500,147.71568298339844,0.0
2023-02-28,AAPL,147.0500030517578,149.0800018310547,146.8300018310547,147.41000366210938,50547000,147.20639038085938,0.0
2023-03-01,AAPL,146.8300018310547,147.22999572753906,145.00999450683594,145.30999755859375,55479000,145.10928344726562,0.0
2023-03-02,AAPL,144.3800048828125,146.7100067138672,143.89999389648438,145.91000366210938,52238100,145.70846557617188,0.0
2023-03-03,AAPL,148.0399932861328,151.11000061035156,147.3300018310547,151.02999877929688,70732300,150.82138061523438,0.0
2023-03-06,AAPL,153.7899932861328,156.3000030517578,153.4600067138672,153.8300018310547,87558000,153.61752319335938,0.0
2023-03-07,AAPL,153.6999969482422,154.02999877929688,151.1300048828125,151.60000610351562,56182000,151.39060974121094,0.0
2023-03-08,AAPL,152.80999755859375,153.47000122070312,151.8300018310547,152.8699951171875,47204800,152.65884399414062,0.0
2023-03-09,AAPL,153.55999755859375,154.5399932861328,150.22999572753906,150.58999633789062,53833600,150.38198852539062,0.0
2023-03-10,AAPL,150.2100067138672,150.94000244140625,147.61000061035156,148.5,68572400,148.2948760986328,0.0
2023-03-13,AAPL,147.80999755859375,153.13999938964844,147.6999969482422,150.47000122070312,84457100,150.2621612548828,0.0
2023-03-14,AAPL,151.27999877929688,153.39999389648438,150.10000610351562,152.58999633789062,73695900,152.3792266845703,0.0
2023-03-15,AAPL,151.19000244140625,153.25,149.9199981689453,152.99000549316406,77167900,152.7786865234375,0.0
2023-03-16,AAPL,152.16000366210938,156.4600067138672,151.63999938964844,155.85000610351562,76161100,155.63473510742188,0.0
2023-03-17,AAPL,156.0800018310547,156.74000549316406,154.27999877929688,155.0,98944600,154.78590393066406,0.0
2023-03-20,AAPL,155.07000732421875,157.82000732421875,154.14999389648438,157.39999389648438,73641400,157.18258666992188,0.0
2023-03-21,AAPL,157.32000732421875,159.39999389648438,156.5399932861328,159.27999877929688,73938300,159.0599822998047,0.0
2023-03-22,AAPL,159.3000030517578,162.13999938964844,157.80999755859375,157.8300018310547,75701800,157.61199951171875,0.0
2023-03-23,AAPL,158.8300018310547,161.5500030517578,157.67999267578125,158.92999267578125,67622100,158.71046447753906,0.0
2023-03-24,AAPL,158.86000061035156,160.33999633789062,157.85000610351562,160.25,59196500,160.02865600585938,0.0
2023-03-27,AAPL,159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,52390300,158.06137084960938,0.0
2023-03-28,AAPL,157.97000122070312,158.49000549316406,155.97999572753906,157.64999389648438,45992200,157.43223571777344,0.0
2023-03-29,AAPL,159.3699951171875,161.0500030517578,159.35000610351562,160.77000427246094,51305700,160.54794311523438,0.0
2023-03-30,AAPL,161.52999877929688,162.47000122070312,161.27000427246094,162.36000061035156,49501700,162.1357421875,0.0
2023-03-31,AAPL,162.44000244140625,165.0,161.91000366210938,164.89999389648438,68749800,164.67222595214844,0.0
2023-04-03,AAPL,164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,56976200,165.9404754638672,0.0
2023-04-04,AAPL,166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,46278300,165.40122985839844,0.0
2023-04-05,AAPL,164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,51511700,163.53379821777344,0.0
2023-04-06,AAPL,162.42999267578125,164.9600067138672,162.0,164.66000366210938,45390100,164.43255615234375,0.0
2023-04-10,AAPL,161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,47716900,161.80618286132812,0.0
2023-04-11,AAPL,162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,47644200,160.57789611816406,0.0
2023-04-12,AAPL,161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,50133100,159.8788604736328,0.0
2023-04-13,AAPL,161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,68445600,165.33131408691406,0.0
2023-04-14,AAPL,164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,49386500,164.9818115234375,0.0
2023-04-17,AAPL,165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,41516200,165.00177001953125,0.0
2023-04-18,AAPL,166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,49923000,166.2400665283203,0.0
2023-04-19,AAPL,165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,47720200,167.39846801757812,0.0
2023-04-20,AAPL,166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,52456400,166.4197998046875,0.0
2023-04-21,AAPL,165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,58337300,164.7920684814453,0.0
2023-04-24,AAPL,165.0,165.60000610351562,163.88999938964844,165.3300018310547,41949600,165.1016387939453,0.0
2023-04-25,AAPL,165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,48714100,163.54379272460938,0.0
2023-04-26,AAPL,163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,45498800,163.53379821777344,0.0
2023-04-27,AAPL,165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,64902300,168.17738342285156,0.0
2023-04-28,AAPL,168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,55209200,169.44561767578125,0.0
2023-05-01,AAPL,169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,52472900,169.35574340820312,0.0
2023-05-02,AAPL,170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,48425700,168.30718994140625,0.0
2023-05-03,AAPL,169.5,170.9199981689453,167.16000366210938,167.4499969482422,65136000,167.2187042236328,0.0
2023-05-04,AAPL,164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,81235400,165.5609893798828,0.0
2023-05-05,AAPL,170.97999572753906,174.3000030517578,170.75999450683594,173.57000732421875,113316400,173.33026123046875,0.0
2023-05-08,AAPL,172.47999572753906,173.85000610351562,172.11000061035156,173.5,55962800,173.26034545898438,0.0
2023-05-09,AAPL,173.0500030517578,173.5399932861328,171.60000610351562,171.77000427246094,45326900,171.53274536132812,0.0
2023-05-10,AAPL,173.02000427246094,174.02999877929688,171.89999389648438,173.55999755859375,53724500,173.3202667236328,0.0
2023-05-11,AAPL,173.85000610351562,174.58999633789062,172.1699981689453,173.75,49514700,173.510009765625,0.0
2023-05-12,AAPL,173.6199951171875,174.05999755859375,171.0,172.57000732421875,45497800,172.57000732421875,0.24
2023-05-15,AAPL,173.16000366210938,173.2100067138672,171.47000122070312,172.07000732421875,37266700,172.07000732421875,0.0
